system:index,county,datetime,duration_hours,event_id,event_start,geoid,gust_mps,precip_mm,pressure_hpa,storm,temp_c,wind_speed_mps,.geo
00000000000000000004_20170901T05,Nueces,2017-09-01 05:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.357070541551679,0.01821794587777113,1014.2672790516472,2017228N14314,27.081474525675844,3.3027683803462202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T06,Nueces,2017-09-01 06:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.175620766059692,0.003508606449578982,1014.2203783114425,2017228N14314,26.664195315326197,2.991211901925481,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T07,Nueces,2017-09-01 07:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.071392412601786,0.01926465542159331,1013.8872025962823,2017228N14314,26.68535013852761,2.704669472312994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T08,Nueces,2017-09-01 08:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.948647549188465,0.0,1013.9828385880454,2017228N14314,26.04354650237582,2.5712927944330266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T09,Nueces,2017-09-01 09:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.2790256434004963,-9.313225746154785E-7,1013.8136521176535,2017228N14314,26.00783425090782,2.1921085479009137,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T10,Nueces,2017-09-01 10:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.9001346165223088,9.313225746154785E-7,1013.8442633431655,2017228N14314,25.216415375380905,1.8233364844431565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T11,Nueces,2017-09-01 11:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.64454575637994,9.313225746154785E-7,1014.3055467358636,2017228N14314,25.333416753481913,1.8279822336928793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T12,Nueces,2017-09-01 12:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.1024286961406866,0.0,1014.5986658225734,2017228N14314,25.609828046083692,1.818435246593953,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T13,Nueces,2017-09-01 13:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.183325338660875,9.313225746154785E-7,1014.8573815254898,2017228N14314,25.649756234390622,1.7831235439893163,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T14,Nueces,2017-09-01 14:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.276696332522194,2.9928378515336945E-5,1015.1565261854407,2017228N14314,26.801009938893117,2.1362315278591826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T15,Nueces,2017-09-01 15:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.471550463356295,0.026743472591108867,1015.9014415906055,2017228N14314,28.994891074801387,2.471516970922147,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T16,Nueces,2017-09-01 16:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.374124632280847,0.06060457008020854,1015.8864736615094,2017228N14314,30.264070761214327,2.6836106201801706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T17,Nueces,2017-09-01 17:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.1998804708941115,0.05337364228570025,1016.0831167909615,2017228N14314,30.748965266593757,2.770804419337765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T18,Nueces,2017-09-01 18:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.943850089265954,0.15304101762077366,1015.3837488173417,2017228N14314,31.055449200270914,3.242172402746337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T19,Nueces,2017-09-01 19:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.562595802232398,0.09413416151584307,1015.4043328417184,2017228N14314,30.82679441185371,3.975250418007952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T20,Nueces,2017-09-01 20:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.787022489579999,0.20727851093876926,1014.495559675534,2017228N14314,30.00581226433792,4.368334107768694,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T21,Nueces,2017-09-01 21:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.684513911538537,0.06435130567738548,1014.1006930376222,2017228N14314,30.056337634092586,4.443051005996888,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T22,Nueces,2017-09-01 22:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.552303838177865,0.08021460353452398,1013.8437479825244,2017228N14314,30.632847376455686,4.020411125739254,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170901T23,Nueces,2017-09-01 23:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.2060144769221885,0.036885343220015236,1013.8735700272706,2017228N14314,30.25068340895973,4.270354489462948,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T00,Nueces,2017-09-02 00:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.697551552355554,0.13620081960571095,1013.9307096644034,2017228N14314,29.941790760614367,4.278479506808743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T01,Nueces,2017-09-02 01:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.887781775857546,0.018253373454854834,1014.374453681545,2017228N14314,28.87256153952518,3.9717392796582316,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T02,Nueces,2017-09-02 02:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.439650176363339,0.0018674021094161703,1014.7051460930544,2017228N14314,28.42420421134966,3.5875874118040847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T03,Nueces,2017-09-02 03:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.619047363634525,1.56284718776747E-5,1014.973000403495,2017228N14314,26.690175829078044,3.039346517092558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T04,Nueces,2017-09-02 04:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.098325004985261,0.0,1015.3444727432102,2017228N14314,26.288747253146198,2.6704744749088767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T05,Nueces,2017-09-02 05:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.999588867010861,9.313225746154785E-7,1015.8643981661841,2017228N14314,26.03213194985534,2.7628059554007534,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T06,Nueces,2017-09-02 06:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.692580816688436,2.4701444596344086E-4,1015.5194403244658,2017228N14314,25.557782558532836,2.720703197220721,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T07,Nueces,2017-09-02 07:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.466697721744582,9.313225746154785E-7,1015.6584147512243,2017228N14314,25.228358482571423,2.372515610279518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T08,Nueces,2017-09-02 08:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.3693602231604007,0.0,1015.3540252114872,2017228N14314,25.2329782134384,2.4212361411392846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T09,Nueces,2017-09-02 09:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.307221449175161,0.0,1015.185901255009,2017228N14314,24.971680758196896,2.3917593493720557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T10,Nueces,2017-09-02 10:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.1697899741141367,0.0,1015.130646983526,2017228N14314,23.844306338438457,1.9289516907459017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T11,Nueces,2017-09-02 11:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.0810370101317273,0.0,1015.0818859221949,2017228N14314,23.936526084349566,1.6876224989479074,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T12,Nueces,2017-09-02 12:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.159572057817413,1.0639800626257117E-4,1015.7208247996437,2017228N14314,23.914760257384728,1.6868316689846834,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T13,Nueces,2017-09-02 13:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.0927613454531686,4.5595330684607507E-4,1015.8866164848619,2017228N14314,24.96736826841476,1.6608581197645298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T14,Nueces,2017-09-02 14:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.156376211959553,0.006826060392022238,1016.8049784338823,2017228N14314,26.3480444835958,2.0070222501432564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T15,Nueces,2017-09-02 15:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.975155904265461,0.012036915520207752,1017.4255632930766,2017228N14314,28.907085779449915,2.7971823292347695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T16,Nueces,2017-09-02 16:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.672914648523101,0.01932243556978441,1017.8579917770481,2017228N14314,29.75813241552686,2.9844843729341655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T17,Nueces,2017-09-02 17:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.468803882174265,0.01996029367403377,1017.8134520397373,2017228N14314,30.475933816150587,2.9912389241469697,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T18,Nueces,2017-09-02 18:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.873512139834151,0.012809546699188485,1017.2646328194568,2017228N14314,30.486934655750815,3.145596332267197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T19,Nueces,2017-09-02 19:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.994112223678684,0.003672021632733773,1016.7123536982413,2017228N14314,30.861437243684975,3.434219462378291,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T20,Nueces,2017-09-02 20:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.428069526556869,6.540529993847875E-4,1016.1267113062111,2017228N14314,31.039620197190857,3.8747619274524614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T21,Nueces,2017-09-02 21:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.692428486111539,4.4728943602060056E-4,1015.5669904135128,2017228N14314,30.669186067114026,4.175998022287341,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T22,Nueces,2017-09-02 22:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.7377139021006425,1.9923502700411624E-5,1015.3108707146035,2017228N14314,29.856018321851593,4.200053438489628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170902T23,Nueces,2017-09-02 23:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.493662756888439,0.0,1015.3951698157834,2017228N14314,29.494049436411217,4.411912774382708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T00,Nueces,2017-09-03 00:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.413992795154438,0.0,1015.3697613117764,2017228N14314,28.95399885169121,4.070503232986149,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T01,Nueces,2017-09-03 01:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.284990922107509,0.0,1015.5164200244878,2017228N14314,28.13128065345336,3.5680020813767896,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T02,Nueces,2017-09-03 02:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.048259693495631,0.0,1015.8355582841716,2017228N14314,27.839230175476928,3.4311722914177207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T03,Nueces,2017-09-03 03:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.307772549793111,0.0,1016.2699963824575,2017228N14314,26.54873737121204,3.4460674758162066,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T04,Nueces,2017-09-03 04:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.326012782082425,0.0,1016.6340313334817,2017228N14314,26.15430316330594,3.4154937980232924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T05,Nueces,2017-09-03 05:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.992593254028211,0.0,1017.2564581478182,2017228N14314,26.137336993196243,3.136215961957818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T06,Nueces,2017-09-03 06:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.598783213648537,0.0,1017.0656526185442,2017228N14314,25.743103527364553,2.95512217806864,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T07,Nueces,2017-09-03 07:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.9078243277694957,0.0,1016.7818397985305,2017228N14314,25.602421079314638,2.6722689856983837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T08,Nueces,2017-09-03 08:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.5812722398888712,2.7015818513511863E-5,1016.6443718694345,2017228N14314,25.30165678654413,2.467170051424044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T09,Nueces,2017-09-03 09:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.4837928714225677,1.2579240495353965E-4,1016.5973470892698,2017228N14314,25.388430190999372,2.4102497421506937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T10,Nueces,2017-09-03 10:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.431388025292306,2.478661541416511E-5,1016.4972990872661,2017228N14314,24.646939296161918,2.4525216550706372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T11,Nueces,2017-09-03 11:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.994952623056495,2.7401865404414366E-4,1016.402800534283,2017228N14314,24.944318012838778,2.256586795059558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T12,Nueces,2017-09-03 12:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.4814006757863583,0.0013288132056846007,1017.2406227042519,2017228N14314,25.138726860990744,2.1158851789393163,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T13,Nueces,2017-09-03 13:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.7308534297790255,0.0019435167896460976,1017.3567468555208,2017228N14314,25.57826069588117,2.09081728650775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T14,Nueces,2017-09-03 14:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.6817812210517804,0.020161723902155433,1018.3541156500446,2017228N14314,26.343248930172706,2.345868552220796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T15,Nueces,2017-09-03 15:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.7262570261424495,0.031791648969306335,1018.474935162511,2017228N14314,28.676915683219818,2.847067006348052,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T16,Nueces,2017-09-03 16:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.854886315703285,0.018227862846023356,1018.7496213407169,2017228N14314,29.222822028658584,3.1458226606820054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T17,Nueces,2017-09-03 17:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.1046971434052235,0.011114555370404266,1018.6928210568788,2017228N14314,30.024845884871695,3.53689991881469,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T18,Nueces,2017-09-03 18:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,8.08149139051021,0.00859292195852803,1018.0875385407389,2017228N14314,30.466788053979656,3.9819716466273043,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T19,Nueces,2017-09-03 19:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,8.114265742518493,0.009717891624699928,1017.4866480687889,2017228N14314,30.473892616822297,4.3315460184088295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T20,Nueces,2017-09-03 20:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,8.553353513444202,0.004078796463467028,1016.4809180209261,2017228N14314,31.0559211493175,4.6018739659823,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T21,Nueces,2017-09-03 21:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,8.6994248846229,0.001143859840352304,1015.9384091857746,2017228N14314,31.225684050290738,4.806912471940619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T22,Nueces,2017-09-03 22:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,8.739125862359366,6.572334286578509E-5,1015.4558250083484,2017228N14314,30.10978755526321,4.731951004959109,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170903T23,Nueces,2017-09-03 23:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,8.422528260962196,0.0,1015.1155506316785,2017228N14314,29.55091208154772,4.954312894096239,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T00,Nueces,2017-09-04 00:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.467437710171814,0.0,1015.2982461876669,2017228N14314,28.80061187880017,4.953557781234919,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T01,Nueces,2017-09-04 01:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.298984735646846,1.622980936552304E-4,1015.5479353573018,2017228N14314,28.409028442056695,4.388051823956773,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T02,Nueces,2017-09-04 02:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.687613717382335,0.002570859159036927,1016.1751221616205,2017228N14314,27.9666755221088,3.9659281204325714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T03,Nueces,2017-09-04 03:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.6703191062539995,0.017811568289703268,1016.8553359444568,2017228N14314,27.08212150920218,3.895032104944231,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T04,Nueces,2017-09-04 04:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.543762962837253,0.03270871724969875,1017.3207940505341,2017228N14314,26.639304765546797,3.8277514532528336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T05,Nueces,2017-09-04 05:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.936112219588839,0.021652320195868515,1017.1950968388245,2017228N14314,26.50489858489749,3.556670283342882,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T06,Nueces,2017-09-04 06:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.282265528970177,0.006469061974691473,1016.6389827053652,2017228N14314,26.438040332335618,3.428661674350924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T07,Nueces,2017-09-04 07:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.994262228241373,0.047901702525619934,1016.3459307518923,2017228N14314,26.287007724017997,3.2223411572643212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T08,Nueces,2017-09-04 08:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.060821317501186,0.031184405917741305,1015.9962590438555,2017228N14314,26.246929855550547,2.6595162056181723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T09,Nueces,2017-09-04 09:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.39303505134073,0.022772837261058134,1015.1744822044744,2017228N14314,25.854349176096093,2.1612957868448532,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T10,Nueces,2017-09-04 10:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.651144033654502,0.04124801061908155,1015.1544484639358,2017228N14314,25.35108944764653,2.031545462065675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T11,Nueces,2017-09-04 11:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.8819807711607197,0.12077613072743504,1015.1811027938555,2017228N14314,25.678241879878442,1.8670404507601785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T12,Nueces,2017-09-04 12:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.9867032612420994,0.08237785937551505,1015.5435974371104,2017228N14314,25.771056596275344,2.112532945608979,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T13,Nueces,2017-09-04 13:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.437020253413293,0.7721930501761972,1015.9525009043855,2017228N14314,25.2844832708235,2.7678503955803806,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T14,Nueces,2017-09-04 14:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.659928464507377,0.9631950802975006,1016.4810229992207,2017228N14314,25.291656097384987,2.9103760211953107,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T15,Nueces,2017-09-04 15:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.327213672050278,0.23208828750775523,1016.9224812861753,2017228N14314,26.855452700417004,3.014817498323878,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T16,Nueces,2017-09-04 16:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.256073151755736,0.06866620941450843,1017.1285749666072,2017228N14314,27.11156271087839,3.414277621856506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T17,Nueces,2017-09-04 17:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.446716522597248,0.12379010703053095,1017.144443455031,2017228N14314,28.198234453481632,3.067895148133312,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T18,Nueces,2017-09-04 18:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.224578994146331,0.10425338599555531,1016.3985250862644,2017228N14314,28.560112356863613,3.086800018724716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T19,Nueces,2017-09-04 19:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.913668075418854,0.0990925112926631,1015.7956527576804,2017228N14314,29.318836090549837,3.331567928296251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T20,Nueces,2017-09-04 20:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.264330160798288,0.040817990872547866,1014.9983428873554,2017228N14314,30.025460394216452,3.7503881940868404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T21,Nueces,2017-09-04 21:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,8.0320542820415,0.025929286843787737,1014.1626371187667,2017228N14314,30.603721378153182,4.215056749395956,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T22,Nueces,2017-09-04 22:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,8.460317808713429,0.1138909334252163,1013.3199019785174,2017228N14314,29.089854902639445,4.579091625558674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170904T23,Nueces,2017-09-04 23:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,7.618582669476366,0.0016914783435428343,1013.521167353072,2017228N14314,28.620569907483116,4.284267535859756,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170905T00,Nueces,2017-09-05 00:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.9681206878974615,4.2039718568484264E-5,1013.7589737310776,2017228N14314,28.335711550351675,3.991749324182294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170905T01,Nueces,2017-09-05 01:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,6.034775497864531,8.759491032823748E-5,1013.9679293744433,2017228N14314,27.68190689698349,4.267921635600915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170905T02,Nueces,2017-09-05 02:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,5.037381341175001,1.1292887471768865E-4,1014.4889537650266,2017228N14314,27.269197116488385,3.900193371742245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170905T03,Nueces,2017-09-05 03:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.8825167675476884,-9.313225746154785E-7,1014.6328396315671,2017228N14314,26.42630837526258,2.413306837186916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170905T04,Nueces,2017-09-05 04:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.5598318247739895,0.001976179425087977,1015.120244114537,2017228N14314,26.311375887863107,2.8223909958135125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170905T05,Nueces,2017-09-05 05:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,3.2932760437364994,0.008557175923858703,1015.1361527437667,2017228N14314,26.332808331347678,2.968005363593196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170905T06,Nueces,2017-09-05 06:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,2.976539379130063,0.01476462996786233,1014.6904453751113,2017228N14314,26.0307357502748,2.2506797153280518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_20170905T07,Nueces,2017-09-05 07:00,241,48355_2017-08-25 21:00:00,2017-08-25 21:00:00,48355,4.011150993625712,0.178544108697005,1014.7451007346393,2017228N14314,25.810457860415056,2.520791603274403,"{""type"":""MultiPoint"",""coordinates"":[]}"
