system:index,county,datetime,duration_hours,event_id,event_start,geoid,gust_mps,precip_mm,pressure_hpa,storm,temp_c,wind_speed_mps,.geo
0_20170909T10,Levy,2017-09-09 10:00,190,event_001,2017-09-09 22:00,12075,10.630132715738153,9.263262002263551E-4,1013.6242673035329,2017242N16333,24.646743490580775,6.082579283173902,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T11,Levy,2017-09-09 11:00,190,event_001,2017-09-09 22:00,12075,11.100489087644547,0.0041804565808372515,1013.9641198968097,2017242N16333,24.622984158846634,6.195246779860577,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T12,Levy,2017-09-09 12:00,190,event_001,2017-09-09 22:00,12075,11.172325178970084,0.007730104276277904,1014.2070870696647,2017242N16333,24.53478076717539,6.139777981772002,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T13,Levy,2017-09-09 13:00,190,event_001,2017-09-09 22:00,12075,11.471159274232585,0.001420757096064718,1013.766874718367,2017242N16333,24.657810084116704,6.804007862241806,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T14,Levy,2017-09-09 14:00,190,event_001,2017-09-09 22:00,12075,14.542585663771405,0.015120409434445056,1013.8475392033165,2017242N16333,25.449177728390282,8.277207423837766,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T15,Levy,2017-09-09 15:00,190,event_001,2017-09-09 22:00,12075,14.920039449222843,0.06358463669003732,1013.9507593952776,2017242N16333,26.652228755717204,8.325066724660243,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T16,Levy,2017-09-09 16:00,190,event_001,2017-09-09 22:00,12075,15.44577435683929,0.05062625601769524,1013.9483465325342,2017242N16333,27.173029774595022,7.966498911376182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T17,Levy,2017-09-09 17:00,190,event_001,2017-09-09 22:00,12075,15.232805420532447,0.06914537711567215,1014.0414224157354,2017242N16333,27.527878887943814,7.38367644843506,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T18,Levy,2017-09-09 18:00,190,event_001,2017-09-09 22:00,12075,14.77703667168318,0.12559296258422398,1013.4491783638248,2017242N16333,27.656449620605088,7.653844980631639,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T19,Levy,2017-09-09 19:00,190,event_001,2017-09-09 22:00,12075,13.798302803094558,1.8702455283973225,1012.6698859949532,2017242N16333,27.63344926785976,8.017439654187196,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T20,Levy,2017-09-09 20:00,190,event_001,2017-09-09 22:00,12075,14.299703690158264,1.5950755591530459,1012.160441262617,2017242N16333,27.18727699505314,7.844229708387125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T21,Levy,2017-09-09 21:00,190,event_001,2017-09-09 22:00,12075,13.150481364326504,1.6970290045677627,1011.8872532894737,2017242N16333,26.597965619472973,7.316209803846462,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T22,Levy,2017-09-09 22:00,190,event_001,2017-09-09 22:00,12075,12.169815167301236,1.310674166783594,1011.7802460346071,2017242N16333,25.154630799351935,6.185841279111505,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170909T23,Levy,2017-09-09 23:00,190,event_001,2017-09-09 22:00,12075,11.956195539077065,0.45813163695420484,1012.0664460165826,2017242N16333,24.91779885928065,6.80935028314978,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T00,Levy,2017-09-10 00:00,190,event_001,2017-09-09 22:00,12075,12.534730498018932,0.16306676494297404,1012.2884863351658,2017242N16333,24.621057458944904,7.341050578923078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T01,Levy,2017-09-10 01:00,190,event_001,2017-09-09 22:00,12075,12.863589634719988,0.23786910684012474,1012.2978539563807,2017242N16333,24.481231086582397,7.926582237398795,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T02,Levy,2017-09-10 02:00,190,event_001,2017-09-09 22:00,12075,12.510886045867109,0.2741536042279018,1012.2845066352742,2017242N16333,24.4119596826489,7.667557186111272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T03,Levy,2017-09-10 03:00,190,event_001,2017-09-09 22:00,12075,12.114138139781112,0.3306129450420294,1012.6180491843909,2017242N16333,24.48674326087388,7.748335154267778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T04,Levy,2017-09-10 04:00,190,event_001,2017-09-09 22:00,12075,11.558712126629423,0.07543372757136607,1012.5316232200794,2017242N16333,24.386738653533655,7.575363122560732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T05,Levy,2017-09-10 05:00,190,event_001,2017-09-09 22:00,12075,11.547930121335865,0.0698370200990771,1011.9681408277758,2017242N16333,24.236043402816904,7.558805837531279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T06,Levy,2017-09-10 06:00,190,event_001,2017-09-09 22:00,12075,12.11326763040313,0.07100990908280842,1011.2486385859769,2017242N16333,24.418877227717246,7.640860593488627,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T07,Levy,2017-09-10 07:00,190,event_001,2017-09-09 22:00,12075,13.277244523865932,0.10298006975165183,1010.5691247408976,2017242N16333,24.486723876601104,7.85328067946587,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T08,Levy,2017-09-10 08:00,190,event_001,2017-09-09 22:00,12075,13.069225936290078,0.12049613897866625,1010.1817971566329,2017242N16333,24.674828529495414,7.783329498888978,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T09,Levy,2017-09-10 09:00,190,event_001,2017-09-09 22:00,12075,13.135439323364784,0.16299703057046924,1010.0838508246214,2017242N16333,24.716409246751425,7.833237566514671,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T10,Levy,2017-09-10 10:00,190,event_001,2017-09-09 22:00,12075,13.075608593143832,0.632281405092489,1010.2340939865717,2017242N16333,24.387664192051204,7.531280871341289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T11,Levy,2017-09-10 11:00,190,event_001,2017-09-09 22:00,12075,12.63176042808417,1.4043579820782568,1010.3511871958361,2017242N16333,23.98300935708113,7.469922001360306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T12,Levy,2017-09-10 12:00,190,event_001,2017-09-09 22:00,12075,12.063089095007712,2.438168527549046,1010.4233539113194,2017242N16333,23.647095465849247,8.010691709805164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T13,Levy,2017-09-10 13:00,190,event_001,2017-09-09 22:00,12075,11.72414814042117,2.5048907893214967,1010.7186199981974,2017242N16333,23.70730675750275,8.407444228157496,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T14,Levy,2017-09-10 14:00,190,event_001,2017-09-09 22:00,12075,12.431012889336749,1.767935718811925,1010.8776891447368,2017242N16333,23.756283531931558,8.59054808249012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T15,Levy,2017-09-10 15:00,190,event_001,2017-09-09 22:00,12075,13.269598408061647,1.5273976778287892,1011.0750546368062,2017242N16333,23.33460244066697,8.800330218512887,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T16,Levy,2017-09-10 16:00,190,event_001,2017-09-09 22:00,12075,13.40297246546563,2.421698246282816,1010.4577022688355,2017242N16333,23.014868630517185,9.474010364771894,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T17,Levy,2017-09-10 17:00,190,event_001,2017-09-09 22:00,12075,13.386886324397762,3.192294589777644,1009.6738268858146,2017242N16333,22.738000620296816,10.174633447644409,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T18,Levy,2017-09-10 18:00,190,event_001,2017-09-09 22:00,12075,14.048032943516562,2.9071807235522327,1009.1934506804255,2017242N16333,22.804424934414726,9.918456031826324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T19,Levy,2017-09-10 19:00,190,event_001,2017-09-09 22:00,12075,19.57753149966327,2.3134852844816187,1007.8532507209803,2017242N16333,22.85768787738823,10.620411521672535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T20,Levy,2017-09-10 20:00,190,event_001,2017-09-09 22:00,12075,19.213159352132717,2.346099801522713,1007.0302632705478,2017242N16333,23.198556595563787,10.535400356162363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T21,Levy,2017-09-10 21:00,190,event_001,2017-09-09 22:00,12075,19.605331573541335,2.480936311212219,1006.1936848864456,2017242N16333,23.216081144282043,10.970970572734306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T22,Levy,2017-09-10 22:00,190,event_001,2017-09-09 22:00,12075,19.90314210673073,2.975956385749746,1005.4661569484498,2017242N16333,23.332295074132844,11.01960997975022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170910T23,Levy,2017-09-10 23:00,190,event_001,2017-09-09 22:00,12075,22.174285976682196,4.312654343455836,1004.4313357854184,2017242N16333,23.235172848746174,11.295232304030636,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T00,Levy,2017-09-11 00:00,190,event_001,2017-09-09 22:00,12075,21.37476934970671,4.675929930810457,1002.8356475306416,2017242N16333,23.123458270435265,12.31647896456573,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T01,Levy,2017-09-11 01:00,190,event_001,2017-09-09 22:00,12075,21.303463060561924,4.43821908636173,1001.2813179298845,2017242N16333,23.236596261638454,13.21831617956939,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T02,Levy,2017-09-11 02:00,190,event_001,2017-09-09 22:00,12075,22.440488703919556,4.758825818400376,1000.2474246350034,2017242N16333,23.102556369729257,14.093564476789265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T03,Levy,2017-09-11 03:00,190,event_001,2017-09-09 22:00,12075,24.95583113991449,5.688318465356248,998.4694045714671,2017242N16333,23.13852090649931,14.169977006660012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T04,Levy,2017-09-11 04:00,190,event_001,2017-09-09 22:00,12075,26.320590988027167,6.7905998780716414,995.8918583273252,2017242N16333,23.346593912643073,14.906993465185328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T05,Levy,2017-09-11 05:00,190,event_001,2017-09-09 22:00,12075,31.646693268867388,8.01222962773826,991.4014202753247,2017242N16333,23.653155988433355,16.172798536662725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T06,Levy,2017-09-11 06:00,190,event_001,2017-09-09 22:00,12075,33.16905834937835,9.097663717238312,987.3769705862474,2017242N16333,23.727902712337197,17.11361722201051,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T07,Levy,2017-09-11 07:00,190,event_001,2017-09-09 22:00,12075,31.710877760245637,12.814717918900314,983.6847109881938,2017242N16333,23.84023197671877,17.165274990328957,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T08,Levy,2017-09-11 08:00,190,event_001,2017-09-09 22:00,12075,28.27195417820849,15.618629111668662,980.0515135521808,2017242N16333,24.13386540265077,15.323493329779165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T09,Levy,2017-09-11 09:00,190,event_001,2017-09-09 22:00,12075,22.331673809840858,14.722172629488357,976.9195070858867,2017242N16333,25.019275615227343,12.628312221812894,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T10,Levy,2017-09-11 10:00,190,event_001,2017-09-09 22:00,12075,15.975491243209785,7.664515399162556,977.2769958768923,2017242N16333,24.43051760452812,10.06852069703124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T11,Levy,2017-09-11 11:00,190,event_001,2017-09-09 22:00,12075,13.876852498951795,2.3470542392953315,978.8530263721163,2017242N16333,24.083207323092267,7.43036851776617,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T12,Levy,2017-09-11 12:00,190,event_001,2017-09-09 22:00,12075,15.859158937417094,0.484315630131775,981.1432777577505,2017242N16333,23.83167823180935,6.016411872361313,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T13,Levy,2017-09-11 13:00,190,event_001,2017-09-09 22:00,12075,20.3559847579384,0.3058161283020674,984.2741857426098,2017242N16333,23.471441874816946,7.930809029874442,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T14,Levy,2017-09-11 14:00,190,event_001,2017-09-09 22:00,12075,24.57935198486152,0.26643572129421983,987.1583776248197,2017242N16333,23.399865766661378,8.444012991274198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T15,Levy,2017-09-11 15:00,190,event_001,2017-09-09 22:00,12075,25.12695149543394,0.18768816267790855,990.2236826333814,2017242N16333,24.360206666711235,9.98534678542576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T16,Levy,2017-09-11 16:00,190,event_001,2017-09-09 22:00,12075,23.746256560839246,0.16394629268742503,993.2700025910239,2017242N16333,24.470872536063155,11.271904790901333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T17,Levy,2017-09-11 17:00,190,event_001,2017-09-09 22:00,12075,22.962190093114035,0.10201069120137744,995.362018858147,2017242N16333,24.27174630691104,10.583896680420112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T18,Levy,2017-09-11 18:00,190,event_001,2017-09-09 22:00,12075,22.224694289831092,0.17387148667000657,996.559217567141,2017242N16333,24.65064190766236,10.518803978445737,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T19,Levy,2017-09-11 19:00,190,event_001,2017-09-09 22:00,12075,19.238349251723065,0.0704530117564607,997.3304243083093,2017242N16333,25.367197260344426,10.953452761931857,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T20,Levy,2017-09-11 20:00,190,event_001,2017-09-09 22:00,12075,18.256571791029355,0.024809800867305526,997.9406338996033,2017242N16333,25.374077731065768,10.488459740624123,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T21,Levy,2017-09-11 21:00,190,event_001,2017-09-09 22:00,12075,18.237970772972186,0.040922418677213815,999.0550930515501,2017242N16333,25.315029121734426,9.742318684567099,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T22,Levy,2017-09-11 22:00,190,event_001,2017-09-09 22:00,12075,15.39543238834417,0.00460013457142198,1000.3504174364638,2017242N16333,23.94149029105364,8.740037816552652,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170911T23,Levy,2017-09-11 23:00,190,event_001,2017-09-09 22:00,12075,14.15537309474711,3.823257107139923E-5,1001.3902878289472,2017242N16333,23.463668891450197,7.453818628369936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T00,Levy,2017-09-12 00:00,190,event_001,2017-09-09 22:00,12075,12.909338066194584,8.426696631490712E-4,1002.3391595507389,2017242N16333,23.06723688259001,6.847625939387455,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T01,Levy,2017-09-12 01:00,190,event_001,2017-09-09 22:00,12075,12.135086095324503,9.32695049988596E-4,1003.1234938266042,2017242N16333,22.92607411753812,6.644544067758214,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T02,Levy,2017-09-12 02:00,190,event_001,2017-09-09 22:00,12075,11.729366247483785,0.018523974450225873,1003.9929383336337,2017242N16333,22.95241688217459,6.786889867770535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T03,Levy,2017-09-12 03:00,190,event_001,2017-09-09 22:00,12075,11.336622965619473,0.03914737828188692,1004.6836109296142,2017242N16333,23.047167647512367,6.8476967170272145,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T04,Levy,2017-09-12 04:00,190,event_001,2017-09-09 22:00,12075,10.942640147797048,0.03488566833880623,1005.547961202235,2017242N16333,23.51226904772136,6.930348151132493,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T05,Levy,2017-09-12 05:00,190,event_001,2017-09-09 22:00,12075,10.57399253941476,0.027282370312143422,1005.5797256331111,2017242N16333,23.787262878197907,6.722318938040557,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T06,Levy,2017-09-12 06:00,190,event_001,2017-09-09 22:00,12075,10.422574512891487,0.01728681950858796,1006.0577664811643,2017242N16333,24.18496839637453,6.19884726120665,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T07,Levy,2017-09-12 07:00,190,event_001,2017-09-09 22:00,12075,9.482503893741532,0.03166176867553804,1006.2714926550108,2017242N16333,24.184793189831908,5.6639091232415915,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T08,Levy,2017-09-12 08:00,190,event_001,2017-09-09 22:00,12075,9.35750472777682,0.011262575885591182,1006.4434079285326,2017242N16333,24.219692273679755,5.4948376246834565,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T09,Levy,2017-09-12 09:00,190,event_001,2017-09-09 22:00,12075,9.42398981783316,0.022145869141872956,1006.8807037445924,2017242N16333,24.30578858830046,5.553807224188524,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T10,Levy,2017-09-12 10:00,190,event_001,2017-09-09 22:00,12075,9.406351464208976,0.043177364156369955,1007.3180645052271,2017242N16333,23.48564905057981,6.202835364729958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T11,Levy,2017-09-12 11:00,190,event_001,2017-09-09 22:00,12075,8.93888600163092,0.03413417965453051,1008.2772470935472,2017242N16333,23.67310847782278,6.151132066101231,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T12,Levy,2017-09-12 12:00,190,event_001,2017-09-09 22:00,12075,8.663629679690185,0.015705322985092165,1008.7739598729272,2017242N16333,23.381559136245585,5.933576813665649,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T13,Levy,2017-09-12 13:00,190,event_001,2017-09-09 22:00,12075,8.527453443861384,0.015350620019925782,1009.6194981862832,2017242N16333,23.964134312019837,5.4962475301479605,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T14,Levy,2017-09-12 14:00,190,event_001,2017-09-09 22:00,12075,11.214380851476074,0.0561822605975343,1010.114578057408,2017242N16333,25.361894154565846,6.347330591528486,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T15,Levy,2017-09-12 15:00,190,event_001,2017-09-09 22:00,12075,11.672693208558316,0.05262254024892724,1010.7670979970261,2017242N16333,26.169522695397006,6.488277903637585,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T16,Levy,2017-09-12 16:00,190,event_001,2017-09-09 22:00,12075,11.73226266777077,0.046663123257485076,1011.2253618421051,2017242N16333,26.45942294362129,6.289527021593881,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T17,Levy,2017-09-12 17:00,190,event_001,2017-09-09 22:00,12075,11.244416868764027,0.022865935257638022,1010.9468667199892,2017242N16333,26.784579487575797,6.0172478799902,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T18,Levy,2017-09-12 18:00,190,event_001,2017-09-09 22:00,12075,10.996829076903108,0.026504562196752197,1010.8931110873287,2017242N16333,27.925650809906188,5.661653583874215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T19,Levy,2017-09-12 19:00,190,event_001,2017-09-09 22:00,12075,9.548050461007954,0.0014127901585392582,1010.8868593975307,2017242N16333,28.30714713758755,5.240071569213447,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T20,Levy,2017-09-12 20:00,190,event_001,2017-09-09 22:00,12075,8.954808972942459,0.001053498398509916,1010.63057374279,2017242N16333,28.279971575307286,4.905620416468661,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T21,Levy,2017-09-12 21:00,190,event_001,2017-09-09 22:00,12075,7.4286839114562495,3.71654781834548E-4,1010.709072751442,2017242N16333,28.256194685514515,4.4141654251040485,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T22,Levy,2017-09-12 22:00,190,event_001,2017-09-09 22:00,12075,5.854795396800684,4.883836780251061E-5,1010.9207424409697,2017242N16333,27.520493832060822,2.9137166185289325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170912T23,Levy,2017-09-12 23:00,190,event_001,2017-09-09 22:00,12075,3.8266301309795976,2.32400905767962E-5,1011.0331331673576,2017242N16333,27.068302885576713,2.1719299794543927,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T00,Levy,2017-09-13 00:00,190,event_001,2017-09-09 22:00,12075,3.5058138489121573,0.0,1011.2881216767304,2017242N16333,25.89088974824125,1.6992957063685972,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T01,Levy,2017-09-13 01:00,190,event_001,2017-09-09 22:00,12075,3.282488188300102,9.313225746154785E-7,1011.6768707755045,2017242N16333,25.326136860094607,1.6816344789345303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T02,Levy,2017-09-13 02:00,190,event_001,2017-09-09 22:00,12075,3.1649267077016243,0.0,1012.1332791659156,2017242N16333,24.68124943233346,1.201896723196403,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T03,Levy,2017-09-13 03:00,190,event_001,2017-09-09 22:00,12075,3.398100057435534,-9.313225746154785E-7,1012.2266838275057,2017242N16333,23.79706504948291,1.1270181400048709,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T04,Levy,2017-09-13 04:00,190,event_001,2017-09-09 22:00,12075,3.582261168707509,0.0,1012.2125043934751,2017242N16333,23.801737495317866,1.5741375092262504,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T05,Levy,2017-09-13 05:00,190,event_001,2017-09-09 22:00,12075,3.931312881447724,0.0,1012.4127563987022,2017242N16333,23.49412138594431,2.2066279934148585,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T06,Levy,2017-09-13 06:00,190,event_001,2017-09-09 22:00,12075,4.279123530425696,0.0,1012.1870319259192,2017242N16333,23.421965201776004,2.505393015983245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T07,Levy,2017-09-13 07:00,190,event_001,2017-09-09 22:00,12075,4.278346488694106,0.0,1011.9686456831291,2017242N16333,23.348214732681072,2.7133862814648353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T08,Levy,2017-09-13 08:00,190,event_001,2017-09-09 22:00,12075,4.416730330672811,2.606722869371113E-4,1011.9827300378514,2017242N16333,23.271690090319737,2.8634014165722244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T09,Levy,2017-09-13 09:00,190,event_001,2017-09-09 22:00,12075,4.320916902614997,5.042436918768852E-4,1012.0467921998918,2017242N16333,23.221347109705903,2.792849216521134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T10,Levy,2017-09-13 10:00,190,event_001,2017-09-09 22:00,12075,4.39259459393095,0.0011925286765827408,1012.5448490447005,2017242N16333,22.639889907011877,2.27473659917357,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T11,Levy,2017-09-13 11:00,190,event_001,2017-09-09 22:00,12075,4.34454516085602,0.00800084384465785,1013.1737625608326,2017242N16333,22.69341910320304,2.538539591667655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T12,Levy,2017-09-13 12:00,190,event_001,2017-09-09 22:00,12075,4.592422508729304,0.016358049845600953,1013.826209557498,2017242N16333,22.804691385655644,2.6648102444859805,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T13,Levy,2017-09-13 13:00,190,event_001,2017-09-09 22:00,12075,4.785621702198339,0.023995372369380503,1014.0070322075521,2017242N16333,24.209419995275596,2.5110710967587604,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T14,Levy,2017-09-13 14:00,190,event_001,2017-09-09 22:00,12075,5.620214199624478,0.05440254075950913,1014.2951309593549,2017242N16333,25.40602382668169,2.6018940780199173,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T15,Levy,2017-09-13 15:00,190,event_001,2017-09-09 22:00,12075,6.512795462742415,0.13397262843289479,1014.6732205299205,2017242N16333,27.05615339107277,2.6466342395415006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T16,Levy,2017-09-13 16:00,190,event_001,2017-09-09 22:00,12075,6.920966817392405,0.12618471433898054,1014.6427486819574,2017242N16333,27.636413477407416,2.711254396009017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T17,Levy,2017-09-13 17:00,190,event_001,2017-09-09 22:00,12075,7.162571935234263,0.06510573422513423,1014.2465092150325,2017242N16333,28.647069084756026,2.935782621169962,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T18,Levy,2017-09-13 18:00,190,event_001,2017-09-09 22:00,12075,7.112339727983425,0.02703947708730485,1013.9642181304075,2017242N16333,29.015404525349766,3.1981070110486045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T19,Levy,2017-09-13 19:00,190,event_001,2017-09-09 22:00,12075,6.793676401095676,0.004112085283189346,1013.4429382773072,2017242N16333,29.183426345572173,3.465693721756494,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T20,Levy,2017-09-13 20:00,190,event_001,2017-09-09 22:00,12075,6.6715689564920115,0.0010676515471961057,1012.7759378942864,2017242N16333,29.138785729549227,3.475132122776389,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T21,Levy,2017-09-13 21:00,190,event_001,2017-09-09 22:00,12075,6.195825649665773,1.4852144216236313E-4,1012.6194107673934,2017242N16333,29.252241416001596,3.3129271080603626,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T22,Levy,2017-09-13 22:00,190,event_001,2017-09-09 22:00,12075,5.0978089946590055,1.862645149230957E-6,1012.5170139014058,2017242N16333,28.267582076663302,2.6436968083074164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170913T23,Levy,2017-09-13 23:00,190,event_001,2017-09-09 22:00,12075,3.8019812294451905,0.0,1012.5086361639327,2017242N16333,27.586058351369616,2.538202128146234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170914T00,Levy,2017-09-14 00:00,190,event_001,2017-09-09 22:00,12075,3.1267818582943208,0.0,1012.6783393790554,2017242N16333,26.656255953898096,2.408079505162994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170914T01,Levy,2017-09-14 01:00,190,event_001,2017-09-09 22:00,12075,2.922546690629382,1.862645149230957E-6,1013.0503296796143,2017242N16333,26.580016332954983,2.1834815306551625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170914T02,Levy,2017-09-14 02:00,190,event_001,2017-09-09 22:00,12075,2.6256015574064024,0.0,1013.6144277780281,2017242N16333,26.111968039228714,1.9352976654204141,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170914T03,Levy,2017-09-14 03:00,190,event_001,2017-09-09 22:00,12075,2.5305030179178454,0.0,1013.8084320363195,2017242N16333,25.15170991288386,1.9395908857666986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170914T04,Levy,2017-09-14 04:00,190,event_001,2017-09-09 22:00,12075,2.0918440375297123,3.733885056180067E-5,1013.8096800085616,2017242N16333,25.144727262182016,1.9494311177085677,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170914T05,Levy,2017-09-14 05:00,190,event_001,2017-09-09 22:00,12075,1.5891415734212002,4.988665965794657E-4,1013.896840584445,2017242N16333,25.314366448037333,1.5539980920908893,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20170914T06,Levy,2017-09-14 06:00,190,event_001,2017-09-09 22:00,12075,1.5309641796131315,0.0022908044198733392,1013.6479044250184,2017242N16333,25.091714136499093,1.0320265717282526,"{""type"":""MultiPoint"",""coordinates"":[]}"
